단축코드,표준코드,한글명,그룹코드,시가총액규모,지수업종대분류,지수업종중분류,지수업종소분류,제조업,저유동성,지배구조지수종목,KOSPI200섹터업종,KOSPI100,KOSPI50,KRX,ETP,ELW발행,KRX100,KRX자동차,KRX반도체,KRX바이오,KRX은행,SPAC,KRX에너지화학,KRX철강,단기과열,KRX미디어통신,KRX건설,Non1,KRX증권,KRX선박,KRX섹터_보험,KRX섹터_운송,SRI,기준가,매매수량단위,시간외수량단위,거래정지,정리매매,관리종목,시장경고,경고예고,불성실공시,우회상장,락구분,액면변경,증자구분,증거금비율,신용가능,신용기간,전일거래량,액면가,상장일자,상장주수,자본금,결산월,공모가,우선주,공매도과열,이상급등,KRX300,KOSPI,매출액,영업이익,경상이익,당기순이익,ROE,기준년월,시가총액,그룹사코드,회사신용한도초과,담보대출가능,대주가능
Q500041,KRG502400416,신한 인버스 2X 구리 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,3095,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1532,0,20180920,5000,0,,,0,,N,N,N,0,0,0,0,0.0,,154,,N,N,N
Q510015,KRG510000158,대신 밀 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,6975,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,2991,0,20210308,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,139,,N,N,N
Q510016,KRG510000166,대신 천연가스 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,5745,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,9382,0,20210603,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,57,,N,N,N
Q510017,KRG510000174,대신 2X 철광석 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,17170,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,83,0,20210902,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,171,,N,N,N
Q510019,KRG510000190,대신 인버스 천연가스 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,7945,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,27529,0,20211215,8000,0,,,0,,N,N,N,0,0,0,0,0.0,,635,,N,N,N
Q510020,KRG510000208,대신 2X 알루미늄 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,7055,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,11,0,20220325,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,70,,N,N,N
Q510021,KRG510000216,대신 인버스 2X 알루미늄 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,41125,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,0,0,20220325,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,411,,N,N,N
Q510022,KRG510000224,대신 S&P WTI원유 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,7495,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,7905,0,20220620,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,74,,N,N,N
Q510023,KRG510000232,대신 S&P 인버스 WTI원유 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,12660,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,103,0,20220620,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,126,,N,N,N
Q510025,KRG510000257,대신 S&P500 VIX S/T 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,4220,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,5094,0,20220916,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,42,,N,N,N
Q510026,KRG510000265,대신 레버리지 코스닥 150 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,30190,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,902,0,20221017,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,301,,N,N,N
Q510027,KRG510000273,대신 인버스 2X 코스닥 150 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,8240,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1611,0,20221017,3000,0,,,0,,N,N,N,0,0,0,0,0.0,,247,,N,N,N
Q510029,KRG510000299,대신 S&P 인버스 2X 천연가스 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,61720,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,181,0,20221020,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,617,,N,N,N
Q510030,KRG510000307,대신 레버리지 KRX 금현물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,23960,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,0,0,20221108,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,239,,N,N,N
Q510031,KRG510000315,대신 철광석 선물 ETN(H) B,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,20980,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,99,0,20221108,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,209,,N,N,N
Q510032,KRG510000323,대신 인버스 철광석 선물 ETN(H) B,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,4545,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,419,0,20221108,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,45,,N,N,N
Q510033,KRG510000331,대신 국채10년 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,9930,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,0,0,20230426,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,99,,N,N,N
Q510034,KRG510000349,대신 인버스 국채10년 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,10460,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,1,0,20230426,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,104,,N,N,N
Q510035,KRG510000356,대신 3X 레버리지 국채10년 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,18405,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,5,0,20230426,500,0,,,0,,N,N,N,0,0,0,0,0.0,,92,,N,N,N
Q510036,KRG510000364,대신 인버스 3X 국채10년 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,21405,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,33,0,20230426,500,0,,,0,,N,N,N,0,0,0,0,0.0,,107,,N,N,N
Q510037,KRG510000372,대신 S&P 2X 천연가스 선물 ETN B,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,15000,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,5345,0,20230621,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,150,,N,N,N
Q510038,KRG510000380,대신 인버스 2X 철광석 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,11820,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2234,0,20230724,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,118,,N,N,N
Q510039,KRG510000398,대신 3X 레버리지 국채30년 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,47875,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,0,0,20231128,200,0,,,0,,N,N,N,0,0,0,0,0.0,,0,,N,N,N
Q510040,KRG510000406,대신 인버스 3X 국채30년 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,52130,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,0,0,20231128,200,0,,,0,,N,N,N,0,0,0,0,0.0,,0,,N,N,N
Q520030,KRG520000305,미래에셋 KRX금현물 Auto-KO-C 2312-01 ETN,EN,,0,0,0,N,N,,0,N,N,N,4.0,N,N,,,,,N,,,0,,,,,,,,,12745,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,2359,0,20201215,3000,0,,,0,,N,N,N,0,0,0,0,0.0,,382,,N,N,N
Q520033,KRG520000339,미래에셋 레버리지 은 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,16885,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1,0,20210913,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,168,,N,N,N
Q520034,KRG520000347,미래에셋 인버스 2X 은 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,15930,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,394,0,20210913,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,159,,N,N,N
Q520037,KRG520000370,미래에셋 코스피200 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,8595,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,2,0,20211021,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,171,,N,N,N
Q520038,KRG520000388,미래에셋 인버스 코스피200 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,11455,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,10473,0,20211021,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,229,,N,N,N
Q520039,KRG520000396,미래에셋 코스닥150 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,9290,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,2,0,20211021,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,185,,N,N,N
Q520040,KRG520000404,미래에셋 인버스 코스닥150 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,8970,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,3,0,20211021,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,179,,N,N,N
Q520043,KRG520000438,미래에셋 S&P 유럽탄소배출권 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,13065,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,1,0,20211108,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,130,,N,N,N
Q520046,KRG520000461,미래에셋 레버리지 옥수수 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,19420,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3203,0,20211216,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,194,,N,N,N
Q520047,KRG520000479,미래에셋 인버스 2X 옥수수 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,16255,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,402,0,20211216,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,162,,N,N,N
Q520050,KRG520000503,미래에셋 인버스 2X 원유선물혼합 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,15205,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,8780,0,20220427,2500,0,,,0,,N,N,N,0,0,0,0,0.0,,380,,N,N,N
Q520052,KRG520000529,미래에셋 천연가스 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,2430,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,149131,0,20220727,6000,0,,,0,,N,N,N,0,0,0,0,0.0,,145,,N,N,N
Q520053,KRG520000537,미래에셋 인버스 천연가스 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,24615,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,104,0,20220727,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,246,,N,N,N
Q520054,KRG520000545,미래에셋 레버리지 코스피200 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,25900,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,403,0,20221017,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,518,,N,N,N
Q520055,KRG520000552,미래에셋 인버스 2X 코스피200 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,14395,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,9346,0,20221017,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,287,,N,N,N
Q520056,KRG520000560,미래에셋 레버리지 코스닥150 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,30195,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1893,0,20221017,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,603,,N,N,N
Q520057,KRG520000578,미래에셋 인버스 2X 코스닥150 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,8185,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2130214,0,20221017,15000,0,,,0,,N,N,N,0,0,0,0,0.0,,1227,,N,N,N
Q520059,KRG520000594,미래에셋 S&P -2X 천연가스 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,65955,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,27,0,20221020,2500,0,,,0,,N,N,N,0,0,0,0,0.0,,1648,,N,N,N
Q520060,KRG520000602,미래에셋 FnGuide 부산엑스포 추가수익 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,11955,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,1,0,20221125,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,119,,N,N,N
Q520061,KRG520000610,미래에셋 인도네시아 Top5 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,11585,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,737,0,20221128,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,115,,N,N,N
Q520062,KRG520000628,미래에셋 인도네시아 금속&에너지 Top5 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,8935,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,1006,0,20221128,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,89,,N,N,N
Q520063,KRG520000636,미래에셋 -0.5X S&P500 VIX S/T선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,31745,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,331,0,20230330,2500,0,,,0,,N,N,N,0,0,0,0,0.0,,793,,N,N,N
Q520064,KRG520000644,미래에셋 2X 미국채울트라30년 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,7355,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,111,0,20230705,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,147,,N,N,N
Q520065,KRG520000651,미래에셋 -2X 미국채울트라30년 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,12910,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,281,0,20230705,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,258,,N,N,N
Q520066,KRG520000669,미래에셋 KRX금현물 Auto-KO-C 2810-01 ETN,EN,,0,0,0,N,N,,0,N,N,N,4.0,N,N,,,,,N,,,0,,,,,,,,,9950,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,775,0,20231026,3000,0,,,0,,N,N,N,0,0,0,0,0.0,,298,,N,N,N
Q520067,KRG520000677,미래에셋 홍콩H 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,9805,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,85033,0,20231115,5000,0,,,0,,N,N,N,0,0,0,0,0.0,,490,,N,N,N
Q520068,KRG520000685,미래에셋 2X 홍콩H 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,18850,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,743,0,20231115,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,188,,N,N,N
Q520069,KRG520000693,미래에셋 -2X 홍콩H 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,21205,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3510,0,20231115,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,212,,N,N,N
Q520026,KRG521800265,미래에셋 코스피 양매도 5% OTM ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,8610,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,1,0,20181107,15000,0,,,0,,N,N,N,0,0,0,0,0.0,,1291,,N,N,N
Q520009,KRG522100095,미래에셋 레버리지 원유선물혼합 ETN(H),EN,,0,0,0,N,N,N,0,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,7370,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,43965,0,20160421,41000,0,,,0,,N,N,N,0,0,0,0,0.0,,3021,,N,N,N
Q520010,KRG522100103,미래에셋 원유선물혼합 ETN(H),EN,,0,0,0,N,N,N,0,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,28505,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,81,0,20160421,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,285,,N,N,N
Q520011,KRG522100111,미래에셋 인버스 원유선물혼합 ETN(H),EN,,0,0,0,N,N,N,0,N,N,N,3.0,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,3970,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,141,0,20160421,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,39,,N,N,N
Q530070,KRG530000709,삼성 레버리지 나스닥 100 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,12715,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,16847,0,20201223,4000,0,,,0,,N,N,N,0,0,0,0,0.0,,508,,N,N,N
Q530071,KRG530000717,삼성 인버스 2X 나스닥 100 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,4110,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,218940,0,20201223,7000,0,,,0,,N,N,N,0,0,0,0,0.0,,287,,N,N,N
Q530073,KRG530000733,삼성 HSCEI ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,5720,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,3000,0,20210409,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,57,,N,N,N
Q530074,KRG530000741,삼성 인버스 HSCEI ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,13855,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,0,0,20210409,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,138,,N,N,N
Q530075,KRG530000758,삼성 레버리지 HSCEI ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,2480,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,237,0,20210409,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,24,,N,N,N
Q530076,KRG530000766,삼성 인버스 2X HSCEI ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,14605,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,138576,0,20210409,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,146,,N,N,N
Q530077,KRG530000774,삼성 나스닥 100 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,11345,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,77,0,20210623,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,113,,N,N,N
Q530078,KRG530000782,삼성 인버스 나스닥 100 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,8165,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,1894,0,20210623,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,81,,N,N,N
Q530079,KRG530000790,삼성 항셍테크 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,5405,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,50,0,20210728,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,54,,N,N,N
Q530080,KRG530000808,삼성 인버스 항셍테크 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,11805,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,36,0,20210728,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,118,,N,N,N
Q530081,KRG530000816,삼성 레버리지 항셍테크 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,1800,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,186359,0,20210728,6000,0,,,0,,N,N,N,0,0,0,0,0.0,,108,,N,N,N
Q530082,KRG530000824,삼성 인버스 2X 항셍테크 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,7765,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,13139,0,20210728,2000,0,,,0,,N,N,N,0,0,0,0,0.0,,155,,N,N,N
Q530083,KRG530000832,삼성 금 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,10905,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,39,0,20210805,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,109,,N,N,N
Q530084,KRG530000840,삼성 인버스 금 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,9730,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,0,0,20210805,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,97,,N,N,N
Q530087,KRG530000873,삼성 KRX 2차전지 K-뉴딜 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,8170,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,55,0,20210818,1000,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,81,,N,N,N
Q530088,KRG530000881,삼성 레버리지 KRX 2차전지 K-뉴딜 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,4440,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,66226,0,20210818,6000,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,266,,N,N,N
Q530089,KRG530000899,삼성 은 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,9790,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,7,0,20210913,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,97,,N,N,N
Q530090,KRG530000907,삼성 인버스 은 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,9475,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,323,0,20210913,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,94,,N,N,N
Q530091,KRG530000915,삼성 코스피 200 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,8585,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,160,0,20211021,5000,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,429,,N,N,N
Q530092,KRG530000923,삼성 인버스 코스피 200 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,11425,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,280,0,20211021,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,114,,N,N,N
Q530093,KRG530000931,삼성 코스닥 150 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,8845,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,4,0,20211021,5000,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,442,,N,N,N
Q530094,KRG530000949,삼성 인버스 코스닥 150 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,9025,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,440,0,20211021,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,90,,N,N,N
Q530095,KRG530000956,삼성 구리 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,8900,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,0,0,20211109,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,89,,N,N,N
Q530096,KRG530000964,삼성 인버스 구리 선물 ETN(H),EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,11100,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,0,0,20211109,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,111,,N,N,N
Q530097,KRG530000972,삼성 알루미늄 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,7085,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,12,0,20220325,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,70,,N,N,N
Q530098,KRG530000980,삼성 블룸버그 WTI원유 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,9325,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,429,0,20220427,1000,0,,,0,,N,N,N,0,0,0,0,0.0,,93,,N,N,N
Q530099,KRG530000998,삼성 블룸버그 레버리지 WTI원유 선물 ETN,EN,,0,0,0,N,N,,0,N,N,N,3.0,N,N,,,,,N,,,0,,,,,,,,,12315,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,104305,0,20220427,2500,0,,,0,,N,N,N,0,0,0,0,0.0,,307,,N,N,N
