단축코드,표준코드,한글종목명,증권그룹구분코드,시가총액 규모 구분 코드 유가,지수업종 대분류 코드,지수 업종 중분류 코드,지수업종 소분류 코드,벤처기업 여부 (Y/N),저유동성종목 여부,KRX 종목 여부,ETP 상품구분코드,KRX100 종목 여부 (Y/N),KRX 자동차 여부,KRX 반도체 여부,KRX 바이오 여부,KRX 은행 여부,기업인수목적회사여부,KRX 에너지 화학 여부,KRX 철강 여부,단기과열종목구분코드,KRX 미디어 통신 여부,KRX 건설 여부,(코스닥)투자주의환기종목여부,KRX 증권 구분,KRX 선박 구분,KRX섹터지수 보험여부,KRX섹터지수 운송여부,"KOSDAQ150지수여부 (Y,N)",주식 기준가,정규 시장 매매 수량 단위,시간외 시장 매매 수량 단위,거래정지 여부,정리매매 여부,관리 종목 여부,시장 경고 구분 코드,시장 경고위험 예고 여부,불성실 공시 여부,우회 상장 여부,락구분 코드,액면가 변경 구분 코드,증자 구분 코드,증거금 비율,신용주문 가능 여부,신용기간,전일 거래량,주식 액면가,주식 상장 일자,상장 주수(천),자본금,결산 월,공모 가격,우선주 구분 코드,공매도과열종목여부,이상급등종목여부,KRX300 종목 여부 (Y/N),매출액,영업이익,경상이익,단기순이익,ROE(자기자본이익률),기준년월,전일기준 시가총액 (억),그룹사 코드,회사신용한도초과여부,담보대출가능여부,대주가능여부
321370,KR7321370009,센서뷰,ST,0.0,1007,1018,1041,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3905,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,214803,500,20230719,26130,13065190000,12,,0,,N,N,25,-40,-40,-40,-127,20230331.0,1020,,N,N,N
321550,KR7321550006,티움바이오,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6990,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,22321,500,20191122,24482,12241252500,12,,0,,N,N,12,-170,-230,-230,-87,20230630.0,1711,,N,N,N
321820,KR7321820003,와이더플래닛,ST,3.0,0,1009,1022,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3050,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,13467,500,20210203,6908,3454141000,12,,0,,N,N,111,-14,-33,-35,-148,20230630.0,210,,N,N,N
322180,KR7322180001,티라유텍,ST,3.0,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4940,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,168986,100,20191031,16519,1655175000,12,,0,,N,N,219,-7,-10,-12,-10,20230630.0,816,,N,N,N
322310,KR7322310004,오로스테크놀로지,ST,3.0,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,22200,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,94372,500,20210224,9366,4683271000,12,,0,,N,N,267,-22,-9,-8,-2,20230930.0,2079,,N,N,N
322510,KR7322510009,제이엘케이,ST,2.0,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,21000,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,814976,100,20191211,16167,1616771200,12,,0,,N,N,12,-33,-32,-32,-41,20230630.0,3395,,N,N,N
322780,KR7322780008,코퍼스코리아,ST,3.0,0,1015,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1995,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,189674,100,20190531,37932,3793261300,12,,0,,N,N,321,108,102,70,26,20230630.0,756,,N,N,N
323230,KR7323230003,엠에프엠코리아,ST,3.0,0,1009,1020,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2905,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1152008,100,20190619,38212,3821294900,12,,0,,N,N,856,-41,-65,-70,-31,20230930.0,1110,,N,N,N
323280,KR7323280008,태성,ST,3.0,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2575,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,163756,100,20190624,25237,2523723000,12,,0,,N,N,250,-5,-5,-6,-3,20230930.0,649,,N,N,N
323990,KR7323990002,박셀바이오,ST,2.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,18100,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,285415,500,20200922,19161,9580500000,12,,0,,N,N,0,-82,-68,-68,-26,20221231.0,3468,,N,N,N
327260,KR7327260006,RF머트리얼즈,ST,3.0,0,1009,1031,,N,N,,N,,,,,N,,,0,,,N,,,,,N,10500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,19898,500,20191224,8433,4216615500,12,,0,,N,N,251,4,8,12,3,20230630.0,885,,N,N,N
328130,KR7328130000,루닛,ST,1.0,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,90100,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,399056,500,20220721,14238,7119077000,12,,0,,N,N,197,-245,-238,-238,-54,20230930.0,12828,,N,N,N
328380,KR7328380001,솔트웨어,ST,3.0,1007,1017,1037,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1382,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,488153,100,20190820,34262,3426277800,12,,0,,N,N,306,-5,-1,0,0,20230930.0,473,,N,N,N
330350,KR7330350000,위더스제약,ST,3.0,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,N,11110,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,2251145,200,20200703,13192,2638555600,12,,0,,N,N,647,49,42,25,3,20221231.0,1465,,N,N,N
330730,KR7330730003,스톤브릿지벤처스,ST,3.0,0,1014,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3910,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,101380,500,20220225,18135,9067915000,12,,0,,N,N,296,78,84,71,10,20221231.0,709,,N,N,N
330860,KR7330860008,네패스아크,ST,2.0,1007,1018,1040,,N,N,,N,,,,,N,,,0,,,N,,,,,N,22250,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,195141,500,20201117,12184,6092022500,12,,0,,N,N,1539,225,246,257,11,20221231.0,2710,,N,N,N
331380,KR7331380006,포커스에이치엔에스,ST,3.0,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2140,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,70370,100,20191002,19048,1904858200,12,,0,,N,N,616,27,26,27,14,20221231.0,407,,N,N,N
331520,KR7331520007,밸로프,ST,3.0,1007,1017,1035,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1131,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,240330,100,20191029,50864,5086439000,12,,0,,N,N,175,5,14,11,8,20230630.0,575,,N,N,N
331920,KR7331920009,셀레믹스,ST,3.0,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3430,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,14418,500,20200821,8164,4082074000,12,,0,,N,N,87,-57,-48,-48,-23,20221231.0,280,,N,N,N
332290,KR7332290006,누보,ST,3.0,0,1009,1023,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1678,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,130952,100,20191011,33384,3338480300,12,,0,,N,N,487,3,-31,-26,-19,20230630.0,560,,N,N,N
332370,KR7332370006,아이디피,ST,3.0,1007,1018,1039,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3310,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,25597,500,20200824,13273,6636863000,12,,0,,N,N,278,47,63,52,13,20230930.0,439,,N,N,N
332570,KR7332570001,와이팜,ST,3.0,1007,1018,1041,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2850,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,81931,500,20200731,39439,19719678000,12,,0,,N,N,420,38,92,57,11,20230930.0,1124,,N,N,N
333050,KR7333050003,모코엠시스,ST,3.0,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1433,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,24606,100,20191031,23551,2355153400,12,,0,,N,N,232,15,-15,-17,-13,20221231.0,337,,N,N,N
333430,KR7333430007,일승,ST,3.0,0,1009,1030,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2945,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,49553,100,20191106,30726,3072674700,12,,0,,N,N,380,13,14,14,3,20230930.0,904,,N,N,N
333620,KR7333620003,엔시스,ST,3.0,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,N,10200,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,13649,100,20210401,10556,1055634400,12,,0,,N,N,401,18,20,21,5,20230930.0,1076,,N,N,N
334970,KR7334970001,프레스티지바이오로직스,ST,2.0,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4810,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,152003,500,20210311,61237,30618984500,6,,0,,N,N,17,-221,-180,-180,-17,20230630.0,2945,,N,N,N
335810,KR7335810008,프리시젼바이오,ST,3.0,0,1009,1029,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4995,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,17435,500,20201222,11614,5807263000,12,,0,,N,N,125,-7,-12,-8,-5,20230630.0,580,,N,N,N
335870,KR7335870002,윙스풋,ST,3.0,0,1011,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1590,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,193427,100,20191209,16681,1668142200,12,,0,,N,N,543,37,-158,-168,-80,20221231.0,265,,N,N,N
335890,KR7335890000,비올,ST,2.0,0,1009,1029,,N,N,,N,,,,,N,,,0,,,N,,,,,N,7980,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,974938,100,20191203,58333,5833315200,12,,0,,N,N,95,45,49,42,41,20230331.0,4654,,N,N,N
336060,KR7336060009,웨이버스,ST,3.0,0,1009,1022,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1571,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,125080,100,20191128,48155,4815520000,12,,0,,N,N,217,14,30,26,18,20230630.0,756,,N,N,N
336570,KR7336570007,원텍,ST,1.0,0,1009,1029,,N,N,,N,,,,,N,,,0,,,N,,,,,N,9970,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1793332,100,20191219,88173,8817391500,12,,0,,N,N,854,355,349,295,54,20230930.0,8790,,N,N,N
337930,KR7337930002,브랜드엑스코퍼레이션,ST,3.0,1007,1017,1034,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4330,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,92095,500,20200813,29266,14786208000,12,,0,,N,N,1681,140,123,106,16,20230930.0,1267,,N,N,N
338220,KR7338220007,뷰노,ST,2.0,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,46550,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2263891,100,20210226,12168,1216851900,12,,0,,N,N,83,-122,-92,-92,-86,20230930.0,5664,,N,N,N
339950,KR7339950008,아이비김영,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1806,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,526333,100,20191224,44946,4494665500,12,,0,,N,N,392,-12,-5,-10,-2,20230630.0,811,,N,N,N
340360,KR7340360007,다보링크,ST,3.0,1007,1018,1038,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2310,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,972369,100,20191219,42765,4276516000,12,,0,,N,N,649,-29,-45,-61,-31,20221231.0,987,,N,N,N
340440,KR7340440007,세림B&G,ST,3.0,0,1009,1023,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1971,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,28586,100,20191227,28378,2837836400,12,,0,,N,N,525,27,29,22,8,20221231.0,559,,N,N,N
340570,KR7340570001,티앤엘,ST,2.0,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,N,43000,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,53270,500,20201120,8128,4464000000,12,,0,,N,N,635,214,225,179,32,20230630.0,3495,,N,N,N
340810,KR7340810001,씨유박스,ST,3.0,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8430,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,135681,500,20230519,10347,5173930500,12,,0,,N,N,168,-63,-94,-83,-130,20221231.0,872,,N,N,N
340930,KR7340930007,유일에너테크,ST,3.0,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,10500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,19019,500,20210225,11468,5734075000,12,,0,,N,N,213,-38,-85,-85,-27,20230630.0,1204,,N,N,N
344860,KR7344860002,이노진,ST,3.0,0,1009,1023,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2770,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,23772,100,20230220,12030,1203000000,12,,0,,N,N,91,15,15,13,22,20221231.0,333,,N,N,N
347000,KR7347000002,센코,ST,3.0,0,1009,1029,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2875,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,280186,500,20201029,33004,16899988000,12,,0,,N,N,165,0,-25,-25,-11,20230630.0,948,,N,N,N
347700,KR7347700007,라이프시맨틱스,ST,3.0,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2690,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,54611,500,20210323,10227,5113975000,12,,0,,N,N,9,-43,-47,-47,-130,20230630.0,275,,N,N,N
347740,KR7347740003,피엔케이피부임상연구센타,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2555,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3811399,500,20200909,30010,15005288000,12,,0,,N,N,66,4,20,18,5,20230630.0,766,,N,N,N
347770,KR7347770000,핌스,ST,3.0,1007,1018,1041,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3770,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,38061,500,20200918,22857,11528271000,12,,0,,N,N,729,42,42,45,11,20230930.0,861,,N,N,N
347860,KR7347860009,알체라,ST,2.0,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8490,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,178545,500,20201221,21550,10775186000,12,,0,,N,N,41,-169,-225,-225,-125,20230930.0,1829,,N,N,N
347890,KR7347890006,엠투아이,ST,3.0,1007,1018,1039,,N,N,,N,,,,,N,,,0,,,N,,,,,N,7930,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,48523,100,20200729,16913,1691320400,12,,0,,N,N,417,117,123,105,15,20221231.0,1341,,N,N,N
348030,KR7348030008,모비릭스,ST,3.0,1007,1017,1035,,N,N,,N,,,,,N,,,0,,,N,,,,,N,7940,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3027,100,20210128,9603,960380000,12,,0,,N,N,731,-8,14,9,1,20230930.0,762,,N,N,N
348080,KR7348080003,큐라티스,ST,0.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2600,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,204718,500,20230615,40965,20482533500,12,,0,,N,N,84,-215,-358,-358,-36100000,20221231.0,1065,,N,N,N
348150,KR7348150004,고바이오랩,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8100,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,81223,500,20201118,18872,9436104000,12,,0,,N,N,226,-124,-92,-92,-15,20230930.0,1528,,N,N,N
348210,KR7348210006,넥스틴,ST,1.0,1007,1018,1040,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,68800,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,92889,500,20201008,10196,5098439000,12,,0,,N,N,546,250,260,209,38,20230630.0,7015,,N,N,N
348340,KR7348340001,뉴로메카,ST,2.0,0,1009,1027,,N,N,,N,,,,,N,,,0,,,N,,,,,N,33750,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,233439,500,20221104,10446,5223135000,12,,0,,N,N,40,-51,-47,-47,-25,20230630.0,3525,,N,N,N
348350,KR7348350000,위드텍,ST,3.0,0,1009,1029,,N,N,,N,,,,,N,,,0,,,N,,,,,N,9990,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,28331,500,20201030,10183,5091800000,12,,0,,N,N,252,12,42,41,7,20230630.0,1017,,N,N,N
348370,KR7348370008,엔켐,ST,1.0,0,1009,1023,,N,Y,,N,,,,,N,,,0,,,N,,,,,Y,61400,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,124185,500,20211101,16268,8134110500,12,,0,,N,Y,2624,224,159,111,7,20230630.0,9988,,N,N,N
351320,KR7351320007,에스에이티이엔지,ST,3.0,1007,1018,1041,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2650,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,11610,100,20200622,22015,2201588600,12,,0,,N,N,101,-29,-22,-21,-11,20230630.0,583,,N,N,N
351330,KR7351330006,이삭엔지니어링,ST,3.0,1007,1017,1037,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8400,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,32484,500,20210421,8288,4144260000,12,,0,,N,N,686,0,-7,-8,-2,20230930.0,696,,N,N,N
352090,KR7352090005,스톰테크,ST,0.0,0,1009,1023,,N,N,,N,,,,,N,,,0,,,N,,,,,N,15950,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,6319831,100,20231120,13436,1343649900,12,,0,,N,N,510,118,120,96,31,20221231.0,2143,,N,N,N
352480,KR7352480008,씨앤씨인터내셔널,ST,2.0,0,1009,1023,,N,N,,N,,,,,N,,,0,,,N,,,,,N,59000,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,56238,100,20210517,10013,1001394100,12,,0,,N,N,1572,230,258,227,21,20230930.0,5908,,N,N,N
352700,KR7352700009,씨앤투스,ST,3.0,0,1009,1020,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3465,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,41852,500,20210128,27276,14336649500,12,,0,,N,N,612,11,35,33,3,20230930.0,945,,N,N,N
352770,KR7352770002,클리노믹스,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2320,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,595135,100,20201204,31975,3197507900,12,,0,,N,N,66,-138,-165,-164,-72,20230630.0,741,,N,N,N
352910,KR7352910004,오비고,ST,3.0,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,9400,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,27894,500,20210713,12166,6083046500,12,,0,,N,N,73,-3,3,3,2,20230630.0,1143,,N,N,N
352940,KR7352940001,인바이오,ST,3.0,0,1009,1023,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3905,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,231149,500,20201211,10867,5991545000,12,,0,,N,N,342,-48,-38,-34,-7,20221231.0,424,,N,N,N
353190,KR7353190002,휴럼,ST,3.0,0,1009,1019,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1102,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,123160,100,20200617,39378,3937842000,12,,0,,N,N,668,37,43,39,11,20230930.0,433,,N,N,N
353590,KR7353590003,오토앤,ST,3.0,0,1011,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8030,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,21768,500,20220120,12875,6437785000,12,,0,,N,N,453,-8,-5,-4,-2,20230930.0,1033,,N,N,N
353810,KR7353810005,이지바이오,ST,3.0,0,1009,1019,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3235,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,88807,100,20200605,34191,3419172000,12,,0,,N,N,801,99,96,74,28,20230630.0,1106,,N,N,N
354200,KR7354200008,엔젠바이오,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5200,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,53814,1000,20201210,12889,12889227000,12,,0,,N,N,23,-74,-51,-51,-44,20230630.0,670,,N,N,N
354320,KR7354320004,알멕,ST,0.0,0,1009,1026,,N,N,,N,,,,,N,,,0,,,N,,,,,N,45450,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,65023,500,20230630,6391,3195690500,12,,0,,N,N,1194,129,-164,-196,-48,20230630.0,2904,,N,N,N
355150,KR7355150004,코스텍시스,ST,3.0,1007,1018,1040,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1961,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,69837,100,20200918,37603,3760385000,12,,0,,N,N,254,36,-14,-11,-11,20221231.0,737,,N,N,N
355390,KR7355390006,크라우드웍스,ST,0.0,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,25950,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,167821,1000,20230831,4046,4046008000,12,,0,,N,N,119,-63,-134,-134,-36100000,20221231.0,1049,,N,N,N
356680,KR7356680009,엑스게이트,ST,3.0,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5020,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,896992,100,20230316,28493,2849349200,12,,0,,N,N,383,54,55,46,23,20221231.0,1430,,N,N,N
356860,KR7356860007,티엘비,ST,2.0,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,N,25500,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,196707,500,20201214,9832,4916315000,12,,0,,N,N,1232,19,27,20,2,20230930.0,2507,,N,N,N
356890,KR7356890004,싸이버원,ST,3.0,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,9480,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,5636,500,20210311,4756,2378265000,12,,0,,N,N,228,19,26,21,8,20221231.0,450,,N,N,N
357230,KR7357230002,에이치피오,ST,3.0,0,1009,1019,,N,N,,N,,,,,N,,,0,,,N,,,,,N,7650,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,86394,500,20210514,20861,10430959500,12,,0,,N,N,1175,161,170,133,14,20230630.0,1595,,N,N,N
357550,KR7357550003,석경에이티,ST,2.0,0,1009,1023,,N,N,,N,,,,,N,,,0,,,N,,,,,N,50500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,10242,500,20201223,5455,2727500000,12,,0,,N,N,92,25,32,25,10,20230930.0,2754,,N,N,N
357580,KR7357580000,아모센스,ST,3.0,1007,1018,1041,,N,N,,N,,,,,N,,,0,,,N,,,,,N,11480,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,62367,500,20210625,11220,5624737000,12,,0,,N,N,630,9,-21,-9,-3,20221231.0,1288,,N,N,N
357780,KR7357780006,솔브레인,ST,1.0,0,1009,1023,,N,Y,,N,,,,,N,,,0,,,N,,,,,Y,269000,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,18622,500,20200806,7778,3889283000,12,,0,,N,Y,6490,1107,1369,1072,17,20230930.0,20924,,N,N,N
357880,KR7357880004,비트나인,ST,3.0,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6100,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,84868,500,20211110,10443,5221978000,12,,0,,N,N,198,-79,-116,-116,-56,20230930.0,637,,N,N,N
358570,KR7358570000,지아이이노베이션,ST,2.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,19900,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,127206,500,20230330,22070,11035150000,12,,0,,N,N,35,-680,-798,-798,-60,20221231.0,4391,,N,N,N
359090,KR7359090008,씨엔알리서치,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1175,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,91808,100,20200923,54852,5485226300,12,,0,,N,N,394,37,31,29,10,20230930.0,644,,N,N,N
360070,KR7360070007,탑머티리얼,ST,2.0,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,N,70200,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,91761,500,20221018,7984,3992171500,12,,0,,N,N,630,118,122,106,17,20221231.0,5605,,N,N,N
361390,KR7361390008,제노코,ST,3.0,1007,1018,1038,,N,N,,N,,,,,N,,,0,,,N,,,,,N,16990,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,28240,500,20210324,7500,3782394500,12,,0,,N,N,507,32,33,27,8,20221231.0,1274,,N,N,N
361570,KR7361570005,알비더블유,ST,3.0,0,1015,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3435,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,43987,500,20211122,28635,14394193500,12,,0,,N,N,463,2,-12,-17,-3,20230630.0,983,,N,N,N
361670,KR7361670003,삼영에스앤씨,ST,3.0,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4705,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1998,500,20210521,5667,2833829000,12,,0,,N,N,136,-13,-11,-10,-4,20221231.0,266,,N,N,N
362320,KR7362320004,청담글로벌,ST,3.0,0,1011,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6980,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,80972,500,20220603,20551,10275645000,12,,0,,N,N,1197,58,58,42,10,20230630.0,1434,,N,N,N
363250,KR7363250002,진시스템,ST,3.0,0,1009,1029,,N,N,,N,,,,,N,,,0,,,N,,,,,N,10400,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,127898,500,20210526,6961,3480695000,12,,0,,N,N,37,-66,-71,-90,-23,20221231.0,723,,N,N,N
363260,KR7363260001,모비데이즈,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,506,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,765708,100,20210210,160818,16081884700,12,,0,,N,N,73,0,9,6,3,20230630.0,813,,N,N,N
365270,KR7365270008,큐라클,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,9560,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,32654,500,20210722,13855,6927671000,12,,0,,N,N,36,-120,-114,-114,-23,20221231.0,1324,,N,N,N
365330,KR7365330000,에스와이스틸텍,ST,0.0,0,1009,1026,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3950,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,2395163,500,20231113,30610,15305000000,12,,0,,N,N,1001,83,76,59,31,20221231.0,1209,,N,N,N
365340,KR7365340009,성일하이텍,ST,1.0,0,1009,1023,,N,Y,,N,,,,,N,,,0,,,N,,,,,Y,99100,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,32894,500,20220728,12016,6008100000,12,,0,,N,Y,1451,197,211,212,13,20230630.0,11908,,N,N,N
365590,KR7365590009,하이딥,ST,2.0,1007,1018,1040,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1637,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1451630,100,20201221,143523,14352391600,12,,0,,N,N,181,-23,-75,-70,-53,20221231.0,2349,,N,N,N
365900,KR7365900000,브이씨,ST,3.0,0,1009,1031,,N,N,,N,,,,,N,,,0,,,N,,,,,N,4255,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,21681,500,20220224,7310,3655150000,12,,0,,N,N,214,-56,-51,-47,-19,20230630.0,311,,N,N,N
