2016,012260
2016,012260
2016,012260
2017,012260
2017,012260
2017,012260
2017,012260
2018,012260
2018,012260
2018,012260
2018,012260
2019,012260
2019,012260
2019,012260
2019,012260
2015,071050
2015,071050
2015,071050
2015,071050
2016,071050
2016,071050
2016,071050
2016,071050
2017,071050
2017,071050
2017,071050
2017,071050
2018,071050
2018,071050
2018,071050
2018,071050
2019,071050
2019,071050
2019,071050
2019,071050
2015,001190
2015,001190
2015,001190
2015,001190
2016,001190
2016,001190
2016,001190
2016,001190
2017,001190
2017,001190
2017,001190
2017,001190
2018,001190
2018,001190
2018,001190
2018,001190
2019,001190
2019,001190
2019,001190
2019,001190
2015,066410
2015,066410
2015,066410
2015,055810
2015,055810
2015,055810
2015,055810
2016,055810
2016,055810
2016,055810
2016,055810
2017,055810
2017,055810
2017,055810
2017,055810
2018,055810
2018,055810
2018,055810
2018,055810
2019,055810
2019,055810
2019,055810
2019,055810
2015,070590
2015,070590
2015,070590
2015,035480
2015,035480
2015,035480
2015,035480
2016,035480
2016,035480
2016,035480
2016,035480
2017,035480
2017,035480
2017,035480
2017,035480
2018,035480
2018,035480
2018,035480
2018,035480
2019,035480
2019,035480
2019,035480
2019,035480
2015,032610
2015,032610
2015,032610
2015,032610
2016,032610
2016,032610
2016,032610
2016,032610
2017,032610
2017,032610
2017,032610
2017,032610
2018,032610
2018,032610
2018,032610
2018,032610
2019,032610
2019,032610
2019,032610
2019,032610
2015,016560
2015,016560
2015,016560
2015,016560
2016,016560
2016,016560
2016,016560
2016,016560
2017,016560
2017,016560
2017,016560
2017,016560
2018,016560
2018,016560
2018,016560
2018,016560
2019,016560
2019,016560
2019,016560
2019,016560
2015,043690
2015,043690
2015,043690
2015,043690
2016,043690
2016,043690
2016,043690
2016,043690
2017,043690
2017,043690
2017,043690
2017,043690
2018,043690
2018,043690
2018,043690
2018,043690
2019,043690
2019,043690
2019,043690
2019,043690
2015,275630
2015,275630
2015,275630
2015,275630
2016,275630
2016,275630
2016,275630
2016,275630
2017,275630
2017,275630
2017,275630
2017,275630
2018,275630
2018,275630
2015,057330
2015,057330
2015,057330
2015,057330
2016,057330
2016,057330
2016,057330
2016,057330
2017,057330
2017,057330
2017,057330
2017,057330
2018,057330
2018,057330
2018,057330
2018,057330
2019,057330
2019,057330
2019,057330
2019,057330
2015,042820
2015,042820
2015,042820
2015,042820
2016,042820
2016,042820
2016,042820
2016,042820
2017,042820
2017,042820
2017,042820
2017,042820
2018,042820
2018,042820
2018,042820
2018,042820
2019,042820
2019,042820
2019,042820
2019,042820
2015,032030
2015,032030
2015,032030
2015,032030
2016,032030
2016,032030
2016,032030
2016,032030
2017,032030
2017,032030
2017,032030
2017,032030
2018,032030
2018,032030
2018,032030
2018,032030
2019,032030
2019,032030
2019,032030
2019,032030
2015,037830
2015,037830
2015,037830
2015,037830
2016,037830
2016,037830
2016,037830
2016,037830
2017,037830
2017,037830
2017,037830
2017,037830
2018,037830
2018,037830
2018,037830
2018,037830
2019,037830
2019,037830
2019,037830
2019,037830
2015,001150
2015,001150
2015,001150
2015,001150
2016,001150
2016,001150
2016,001150
2016,001150
2017,001150
2017,001150
2017,001150
2017,001150
2018,001150
2018,001150
2018,001150
2018,001150
2019,001150
2019,001150
2019,001150
2019,001150
2015,002610
2015,002610
2015,002610
2015,002610
2016,002610
2016,002610
2016,002610
2016,002610
2017,002610
2017,002610
2017,002610
2017,002610
2018,002610
2018,002610
2018,002610
2018,002610
2019,002610
2019,002610
2019,002610
2019,002610
2015,200470
2015,200470
2015,200470
2015,018020
2015,018020
2015,018020
2015,018020
2016,018020
2016,018020
2016,018020
2016,018020
2017,018020
2017,018020
2017,018020
2017,018020
2018,018020
2018,018020
2018,018020
2018,018020
2019,018020
2019,018020
2019,018020
2019,018020
2015,080570
2015,080570
2015,080570
2015,080570
2016,080570
2016,080570
2016,080570
